Ticker,NCTId,ResultsFirstPostDate,CompletionDate,BuyPrice,SellPrice,PercentDiff
IMGN,NCT00371761,"December 15, 2010",February 2009,9.17,9.68,1.35
IMGN,NCT01640327,"January 29, 2014",August 2012,15.06,14.99,-0.12
IMGN,NCT02604199,"April 16, 2019",January 2017,2.71,2.46,-2.42
IMGN,NCT00596453,"January 23, 2017",June 2011,2.33,2.34,0.11
IMGN,NCT02631876,"June 9, 2020",January 2020,4.75,4.39,-2.00
IMGN,NCT01524679,"February 18, 2020","August 28, 2017",5.70,5.41,-1.31
IMGN,NCT00603889,"February 23, 2012",May 2008,13.97,13.77,-0.36
IMGN,NCT03463889,"June 29, 2021","October 31, 2020",6.59,6.43,-0.61
IMGN,NCT02176161,"October 18, 2022","July 21, 2021",6.09,6.14,0.20
IMGN,NCT02452528,"November 1, 2017",December 2016,5.07,5.63,2.62
IMGN,NCT02604212,"April 16, 2019",December 2016,2.71,2.46,-2.42
IMGN,NCT01314118,"January 7, 2015","July 31, 2024",6.33,6.23,-0.40
IMGN,NCT00128193,"November 1, 2010",September 2009,8.00,7.81,-0.60
IMGN,NCT03602612,"May 15, 2023","January 1, 2025",14.53,13.67,-1.52
IMGN,NCT00436163,"October 24, 2016",May 2010,1.82,1.65,-2.45
IMGN,NCT00240539,"November 17, 2009",July 2008,8.40,8.35,-0.15
IMGN,NCT03958656,"September 9, 2021","January 19, 2021",5.77,5.63,-0.61
IMGN,NCT01051063,"November 29, 2018","April 26, 2016",5.38,5.43,0.23
IMGN,NCT01345240,"February 10, 2014","February 9, 2017",13.63,14.74,1.96
IMGN,NCT01516437,"March 7, 2017","December 20, 2012",3.45,3.73,1.95
IMGN,NCT00293215,"August 10, 2020",May 2007,3.69,3.71,0.14
IMGN,NCT01681433,"October 18, 2018","June 21, 2017",6.24,5.88,-1.49
IMGN,NCT00623831,"January 9, 2017",May 2013,3.36,3.45,0.66
IMGN,NCT01879553,"March 12, 2014",August 2013,16.12,15.80,-0.50
IMGN,NCT02649855,"July 21, 2023","August 8, 2024",15.46,15.49,0.05
IMGN,NCT00956761,"January 27, 2016",June 2009,8.64,8.49,-0.44
IMGN,NCT01879540,"February 17, 2014",August 2013,16.05,16.44,0.60
IMGN,NCT01876212,"August 6, 2019","July 31, 2019",2.79,2.87,0.71
IMGN,NCT00536263,"December 21, 2010",November 2009,9.68,9.94,0.66
IMGN,NCT00090363,"September 3, 2012",August 2011,14.95,14.92,-0.05
IMGN,NCT01149343,"August 31, 2018","December 19, 2016",10.19,9.32,-2.23
IMGN,NCT00450463,"November 26, 2018","June 8, 2017",3.98,4.45,2.79
IMGN,NCT01880697,"February 3, 2014",September 2013,15.41,15.93,0.83
IMGN,NCT04531098,"June 24, 2022","December 31, 2008",4.90,5.33,2.10
IMGN,NCT02078648,"December 6, 2023","January 22, 2018",29.34,29.21,-0.11
IMGN,NCT00393523,"October 12, 2009",June 2008,8.02,7.68,-1.08
IMGN,NCT00658697,"August 26, 2015",June 2015,13.78,14.28,0.89
IMGN,NCT01237678,"January 18, 2018",May 2015,8.55,8.40,-0.44
IMGN,NCT00158756,"July 12, 2017","November 23, 2006",6.92,6.79,-0.47
IMGN,NCT00685750,"June 20, 2019","December 17, 2013",1.87,1.94,0.92
IMGN,NCT03093350,"April 29, 2020","May 30, 2024",4.07,3.75,-2.05
IMGN,NCT02388165,"September 2, 2020","June 27, 2019",3.91,3.53,-2.59
IMGN,NCT01678313,"June 30, 2014",August 2013,11.95,11.60,-0.74
IMGN,NCT00726596,"June 16, 2022",January 2018,4.17,4.31,0.83
IMGN,NCT00964002,"May 16, 2022","April 8, 2014",3.57,3.47,-0.71
IMGN,NCT01454596,"August 21, 2019","January 17, 2019",2.72,2.52,-1.91
IMGN,NCT02410577,"March 19, 2019",August 2018,2.46,2.41,-0.51
IMGN,NCT02237196,"May 6, 2020","March 4, 2019",4.01,3.91,-0.63
IMGN,NCT01865617,"May 25, 2022","March 26, 2021",3.47,3.84,2.53
IMGN,NCT01138098,"December 21, 2011","November 26, 2010",12.20,12.14,-0.12
IMGN,NCT02217566,"January 13, 2020","October 26, 2018",3.68,3.37,-2.20
IMGN,NCT00446459,"March 30, 2010",December 2008,8.27,8.06,-0.64
IMGN,NCT00734734,"January 28, 2016",July 2008,8.08,7.62,-1.46
IMGN,NCT00618410,"January 27, 2014",September 2008,14.68,14.46,-0.38
IMGN,NCT03954106,"December 9, 2021","September 30, 2020",6.65,6.64,-0.04
IMGN,NCT04669691,"January 16, 2024","April 15, 2022",29.59,29.52,-0.06
IMGN,NCT03043807,"February 16, 2023","October 17, 2022",3.95,3.73,-1.43
IMGN,NCT02445963,"July 22, 2020","May 13, 2016",4.45,4.23,-1.27
IMGN,NCT00435825,"June 25, 2013",December 2010,16.35,16.59,0.36
IMGN,NCT00738673,"January 18, 2013",December 2011,15.60,15.35,-0.40
IMGN,NCT01747486,"February 26, 2019","April 6, 2018",4.60,2.51,-14.70
IMGN,NCT02664363,"July 24, 2020","September 12, 2019",3.44,3.73,1.99
IMGN,NCT03283319,"September 25, 2019","November 9, 2018",2.97,2.72,-2.20
IMGN,NCT02555618,"December 29, 2016",December 2015,2.49,2.52,0.30
IMGN,NCT00972309,"October 12, 2022","February 4, 2015",5.74,6.05,1.31
IMGN,NCT02836249,"April 17, 2018","July 13, 2023",10.19,10.27,0.20
IMGN,NCT02294461,"April 12, 2017","June 30, 2024",4.18,4.17,-0.06
IMGN,NCT01940471,"March 30, 2017","October 13, 2022",3.92,3.37,-3.77
IMGN,NCT00434512,"October 1, 2019","June 13, 2008",2.29,2.32,0.27
IMGN,NCT02736968,"January 26, 2023","March 10, 2021",4.51,4.63,0.66
IMGN,NCT01712984,"February 10, 2014",October 2013,13.63,14.74,1.96
IMGN,NCT00478062,"February 28, 2018",June 2008,11.11,11.32,0.47
IMGN,NCT02263079,"August 24, 2020","January 29, 2020",3.70,3.91,1.38
IMGN,NCT00214019,"August 8, 2016",January 2008,3.22,3.10,-0.95
IMGN,NCT01431391,"May 30, 2017",December 2014,4.61,4.98,1.93
IMGN,NCT01820754,"May 22, 2018","April 30, 2018",10.38,10.43,0.12
IMGN,NCT01285427,"April 17, 2014",June 2011,14.07,13.90,-0.30
IMGN,NCT03873805,"October 18, 2023","December 31, 2023",14.74,14.15,-1.02
IMGN,NCT01307618,"October 24, 2016",February 2015,1.82,1.65,-2.45
IMGN,NCT00112957,"March 19, 2018",May 2009,12.95,10.74,-4.66
IMGN,NCT01529645,"September 18, 2014",July 2013,10.91,11.04,0.30
IMGN,NCT03258710,"January 2, 2020","November 25, 2019",4.84,4.97,0.66
IMGN,NCT00549822,"March 22, 2017",September 2013,3.60,3.61,0.07
IMVT,NCT04253236,"July 28, 2022","April 1, 2021",3.93,4.24,1.90
IMVT,NCT03938545,"September 22, 2022","April 15, 2021",4.52,4.79,1.45
IMVT,NCT03922321,"January 24, 2022","May 21, 2020",6.99,6.53,-1.70
IMVT,NCT03863080,"December 20, 2023","December 21, 2020",36.18,41.48,3.41
IMRN,NCT01968382,"January 27, 2020","December 22, 2018",3.39,3.64,1.78
IMRN,NCT03042767,"January 5, 2021","October 23, 2019",6.82,6.86,0.15
IMNN,NCT01464593,"October 13, 2022",June 2013,1.57,1.53,-0.65
IMNN,NCT02181075,"June 24, 2019",April 2017,26.40,25.95,-0.43
INCY,NCT04003623,"April 21, 2022","June 12, 2020",76.56,74.43,-0.71
INCY,NCT03599713,"May 3, 2023","June 28, 2024",68.04,66.56,-0.55
INCY,NCT03597295,"August 23, 2021","November 10, 2021",76.05,77.03,0.32
INCY,NCT03347123,"February 28, 2022","January 29, 2021",70.62,72.01,0.49
INCY,NCT04434937,"January 3, 2024","October 13, 2023",65.51,65.26,-0.10
INCY,NCT03112603,"April 15, 2022","December 15, 2022",75.89,74.63,-0.42
INCY,NCT04530344,"July 19, 2023","November 14, 2022",62.90,64.15,0.49
INCY,NCT04057573,"September 21, 2022","October 1, 2021",66.83,66.89,0.02
INCY,NCT04052425,"September 21, 2022","October 21, 2021",66.83,66.89,0.02
INCY,NCT04003610,"May 25, 2022","April 18, 2021",76.51,77.19,0.22
INCY,NCT03837509,"March 20, 2023","April 5, 2022",70.81,71.14,0.12
INCY,NCT03822117,"March 15, 2023","March 29, 2022",72.47,73.62,0.39
INCY,NCT03721965,"February 21, 2023","February 17, 2020",78.51,77.02,-0.48
INCY,NCT03679767,"May 10, 2022","June 28, 2022",73.91,74.90,0.33
INCY,NCT03627065,"March 24, 2021","January 2, 2020",78.48,81.75,1.02
INCY,NCT03607487,"September 21, 2020","August 13, 2019",90.36,89.74,-0.17
INCY,NCT03569371,"May 20, 2020","April 22, 2019",98.32,99.37,0.27
INCY,NCT03538041,"September 22, 2022","March 29, 2024",66.18,67.66,0.55
INCY,NCT03374488,"August 28, 2019","July 23, 2020",81.35,81.82,0.14
INCY,NCT03361865,"August 29, 2019","August 4, 2020",77.62,79.24,0.52
INCY,NCT03361228,"May 21, 2020","March 30, 2019",98.22,101.91,0.92
INCY,NCT03358472,"September 10, 2019","December 27, 2024",78.48,76.43,-0.66
INCY,NCT03322566,"January 29, 2020","October 16, 2020",74.99,73.07,-0.65
INCY,NCT03322540,"February 5, 2020","November 9, 2020",76.00,74.14,-0.62
INCY,NCT03314935,"December 7, 2023","November 28, 2022",57.04,64.19,2.95
INCY,NCT03260894,"September 10, 2019","December 31, 2024",78.48,76.43,-0.66
INCY,NCT03235544,"February 10, 2022","April 30, 2024",66.02,67.83,0.68
INCY,NCT03144687,"July 2, 2021","June 1, 2021",83.34,81.43,-0.58
INCY,NCT03144674,"February 10, 2022","May 31, 2024",66.02,67.83,0.68
INCY,NCT03139604,"May 15, 2020","July 13, 2020",98.68,100.55,0.47
INCY,NCT03126019,"February 10, 2022","July 31, 2024",66.02,67.83,0.68
INCY,NCT03123588,"November 19, 2021","August 3, 2020",63.34,66.74,1.31
INCY,NCT03085914,"May 7, 2020","July 13, 2020",99.33,96.45,-0.74
INCY,NCT02959437,"March 5, 2020","March 2, 2020",71.09,71.90,0.28
INCY,NCT02953678,"August 20, 2019","August 14, 2019",86.07,81.91,-1.24
INCY,NCT02924376,"February 23, 2023","February 1, 2022",76.61,77.83,0.39
INCY,NCT02760485,"June 15, 2023","June 6, 2022",61.89,62.45,0.23
INCY,NCT02752074,"May 15, 2019","August 16, 2019",75.99,77.20,0.39
INCY,NCT02712905,"June 12, 2023","April 14, 2022",62.08,62.86,0.31
INCY,NCT02711137,"April 28, 2022","February 13, 2019",76.05,80.72,1.49
INCY,NCT02587598,"December 8, 2021","August 11, 2020",67.33,65.40,-0.73
INCY,NCT02553330,"December 16, 2020","October 3, 2017",86.23,88.34,0.60
INCY,NCT02393248,"January 6, 2023","December 17, 2021",81.26,83.88,0.79
INCY,NCT02327078,"April 26, 2023","June 16, 2020",73.53,74.41,0.30
INCY,NCT02318277,"December 29, 2020","October 16, 2020",85.87,86.98,0.32
INCY,NCT02178722,"December 19, 2019","November 6, 2020",72.94,76.00,1.03
INCY,NCT02120417,"July 12, 2017",January 2017,133.22,134.27,0.20
INCY,NCT02119676,"June 14, 2017",December 2016,120.09,118.05,-0.43
INCY,NCT02119663,"June 6, 2017",October 2016,119.15,119.04,-0.02
INCY,NCT02119650,"June 14, 2017","June 21, 2016",120.09,118.05,-0.43
INCY,NCT02117479,"July 11, 2017",December 2016,133.22,134.27,0.20
INCY,NCT02018861,"June 28, 2022","April 12, 2021",75.89,77.67,0.58
INCY,NCT01822756,"April 13, 2017",August 2016,126.07,124.54,-0.31
INCY,NCT01632904,"April 7, 2015",May 2016,91.63,93.81,0.59
INCY,NCT01423604,"August 29, 2016",November 2016,88.18,87.25,-0.27
INCY,NCT01348490,"January 28, 2020","December 19, 2018",74.99,73.07,-0.65
INCY,NCT01317875,"March 9, 2022","December 31, 2019",72.01,73.94,0.66
INCY,NCT00820950,"February 8, 2022","April 30, 2009",68.28,66.76,-0.56
INCY,NCT00778700,"February 9, 2022","June 26, 2009",68.28,66.76,-0.56
INCY,NCT00617994,"February 8, 2022","May 31, 2009",68.28,66.76,-0.56
INCY,NCT00550043,"March 23, 2015",September 2008,94.19,89.44,-1.29
INCY,NCT03277352,"July 22, 2021","July 1, 2020",77.31,78.01,0.23
INCY,NCT03241173,"September 27, 2022","September 17, 2019",67.66,66.64,-0.38
INCY,NCT03126110,"December 28, 2022","November 9, 2021",79.44,80.32,0.28
INCY,NCT02923349,"May 12, 2020","March 26, 2019",96.45,96.12,-0.09
INCY,NCT02903914,"September 30, 2021","August 15, 2022",66.32,65.82,-0.19
INCY,NCT01950780,"May 7, 2019",April 2016,82.85,80.68,-0.66
INCY,NCT04896385,"December 7, 2023","July 10, 2023",57.04,64.19,2.95
INCY,NCT04839380,"October 31, 2023","November 18, 2022",54.37,54.85,0.22
INCY,NCT04818346,"July 5, 2023","May 24, 2023",62.99,62.07,-0.37
INCY,NCT04476043,"January 26, 2023","August 16, 2023",83.65,85.60,0.58
INCY,NCT04377620,"January 19, 2022","February 26, 2021",74.78,74.79,0.00
INCY,NCT03348904,"June 13, 2019","May 22, 2018",81.84,84.87,0.91
INCY,NCT01340651,"September 25, 2013",July 2012,36.57,37.57,0.67
INCY,NCT00952289,"January 24, 2012",October 2015,18.56,17.92,-0.88
INCY,NCT00902486,"September 4, 2018",July 2010,74.23,69.17,-1.76
INCY,NCT00639002,"January 23, 2012",July 2010,17.53,17.99,0.65
INCY,NCT00509899,"August 2, 2012",February 2017,18.30,17.60,-0.97
INCY,NCT04446182,"January 22, 2024","January 30, 2023",60.47,58.77,-0.71
INCY,NCT04362137,"June 2, 2021","October 17, 2020",82.26,83.33,0.32
INCY,NCT04055844,"November 7, 2023","September 6, 2022",54.06,52.44,-0.76
INCY,NCT03952559,"June 29, 2023","May 22, 2026",62.99,62.07,-0.37
INCY,NCT03843125,"May 16, 2023","April 1, 2022",64.55,63.57,-0.38
INCY,NCT03733301,"August 11, 2020","August 22, 2019",94.22,94.87,0.17
INCY,NCT03722407,"October 17, 2023","May 1, 2024",56.82,55.13,-0.75
INCY,NCT03616964,"November 23, 2022","October 20, 2021",82.67,82.03,-0.19
INCY,NCT03616912,"January 30, 2023","March 9, 2022",84.36,80.50,-1.17
INCY,NCT03559270,"November 8, 2022","June 13, 2022",77.22,77.53,0.10
INCY,NCT03435081,"January 25, 2021","August 16, 2021",90.92,90.97,0.01
INCY,NCT03428100,"January 19, 2021","April 20, 2023",96.37,97.89,0.39
INCY,NCT03334435,"July 1, 2022","July 12, 2023",79.25,80.78,0.48
INCY,NCT03334422,"January 22, 2020","December 12, 2018",78.48,76.74,-0.56
INCY,NCT03334396,"January 18, 2020","August 16, 2019",72.94,76.00,1.03
INCY,NCT02575807,"April 4, 2019","May 8, 2018",84.43,83.41,-0.30
INCY,NCT02155465,"January 3, 2019",October 2017,74.21,73.70,-0.17
INCY,NCT02041429,"April 21, 2021",January 2021,84.72,85.58,0.25
INCY,NCT01822691,"January 18, 2016",February 2015,73.31,73.78,0.16
INCY,NCT01776723,"March 12, 2020","May 10, 2022",71.60,66.90,-1.70
INCY,NCT01683409,"July 2, 2017",November 2014,125.87,127.22,0.27
INCY,NCT01490632,"July 18, 2017",August 2014,130.45,134.22,0.71
INCY,NCT01375140,"July 31, 2019","September 5, 2018",84.92,83.47,-0.43
INCY,NCT00674479,"February 18, 2020","March 23, 2017",82.42,80.89,-0.47
INCY,NCT03823131,"May 9, 2023","July 31, 2022",63.92,65.28,0.53
INCY,NCT02251821,"March 5, 2024","December 28, 2025",58.90,59.03,0.06
INCY,NCT02066532,"August 24, 2023","October 14, 2020",64.83,65.25,0.16
INCY,NCT02364076,"December 13, 2019",December 2021,90.16,88.79,-0.38
INCY,NCT01961115,"February 7, 2018","May 18, 2017",86.34,84.50,-0.54
INCY,NCT01790295,"March 20, 2019","October 26, 2017",86.31,85.34,-0.28
INDV,NCT03818399,"May 5, 2022","February 24, 2021",3.64,3.55,-0.60
IFRX,NCT03971643,"September 14, 2023","January 3, 2022",3.54,3.35,-1.38
INMD,NCT05085730,"October 10, 2023","December 22, 2022",27.99,20.75,-7.43
INMD,NCT03863834,"August 16, 2022","April 1, 2020",33.90,32.50,-1.05
INMD,NCT03769649,"February 16, 2021","January 17, 2020",34.65,34.55,-0.08
INMD,NCT03536819,"October 29, 2020","December 31, 2018",18.82,20.08,1.63
INSM,NCT03905642,"May 14, 2019","November 2, 2010",28.99,29.14,0.13
INSM,NCT03218917,"February 8, 2023","December 12, 2019",19.80,19.62,-0.23
INSM,NCT02628600,"November 19, 2019","October 17, 2018",20.18,21.25,1.29
INSM,NCT02344004,"November 20, 2018","April 3, 2019",16.69,17.14,0.67
INSM,NCT01315678,"June 24, 2019","September 18, 2013",25.78,25.43,-0.34
INSM,NCT01315236,"August 21, 2019","June 18, 2015",16.50,16.07,-0.66
INSM,NCT00777296,"July 16, 2019","February 27, 2008",21.53,22.14,0.70
INSM,NCT00775138,"July 10, 2019","May 11, 2009",23.03,22.72,-0.34
INSM,NCT00558844,"June 4, 2019",June 2009,23.81,24.22,0.43
INSM,NCT00233519,"February 1, 2010",May 2008,8.10,8.10,0.00
INSM,NCT00577577,"January 6, 2022","December 29, 2008",25.48,23.47,-2.05
INSM,NCT00102531,"August 1, 2017","March 17, 2008",15.49,14.16,-2.24
INSM,NCT00678015,"April 9, 2014",June 2011,16.60,14.56,-3.27
INSM,NCT04817332,"August 22, 2023","February 28, 2021",22.09,21.84,-0.28
NTLA,NCT05066165,"December 28, 2023","August 31, 2022",29.49,28.63,-0.74
INTS,NCT03690921,"June 29, 2023","June 3, 2022",6.06,5.80,-1.10
INTS,NCT03670628,"July 10, 2023","November 12, 2021",5.89,6.43,2.19
INTS,NCT02611206,"May 18, 2023","December 1, 2021",5.75,5.69,-0.26
INTS,NCT03649074,"August 9, 2023","September 23, 2019",6.19,6.11,-0.32
INTS,NCT04205240,"September 28, 2023","November 22, 2021",4.44,4.55,0.61
INTS,NCT04077437,"October 11, 2023","November 2, 2022",3.92,4.00,0.51
INTS,NCT02920008,"May 25, 2023","June 1, 2020",5.83,5.75,-0.35
INTS,NCT02280356,"March 4, 2024","January 9, 2023",5.18,5.58,1.86
INCR,NCT02063828,"February 18, 2021","December 23, 2019",1.90,1.75,-2.05
ITCI,NCT02817906,"June 29, 2021","January 30, 2019",40.82,42.25,0.86
ITCI,NCT02600507,"May 17, 2023","July 2, 2020",63.41,62.42,-0.39
ITCI,NCT03817528,"November 2, 2021","September 23, 2020",45.90,44.67,-0.68
ITCI,NCT00791037,"May 25, 2017",December 2014,10.25,10.47,0.53
ITCI,NCT00214890,"March 9, 2021","April 27, 2010",35.33,36.54,0.84
ITCI,NCT01922921,"April 18, 2023","September 1, 2021",62.16,62.51,0.14
ITCI,NCT00444145,"March 29, 2017",December 2009,16.44,16.25,-0.29
ITCI,NCT01052701,"April 27, 2017",December 2012,10.49,9.32,-2.95
ITCI,NCT02935738,"November 16, 2020",May 2016,25.06,25.59,0.52
ITCI,NCT02657551,"November 15, 2023",December 2024,56.69,57.19,0.22
ITCI,NCT03471624,"July 3, 2023","April 19, 2022",62.59,64.10,0.60
ITCI,NCT00088985,"May 9, 2017",October 2009,10.52,11.26,1.70
ITCI,NCT02440789,"December 30, 2019","February 1, 2018",33.66,33.12,-0.40
ITCI,NCT03330834,"July 13, 2020","April 14, 2020",23.23,21.90,-1.47
ITCI,NCT00266110,"May 9, 2017","October 27, 2017",10.52,11.26,1.70
ITCI,NCT02124083,"February 22, 2018","December 13, 2016",20.36,19.37,-1.25
ITCI,NCT01009762,"February 27, 2014",March 2012,16.98,17.44,0.67
ITCI,NCT01123655,"March 19, 2019",September 2015,12.60,12.04,-1.14
ITCI,NCT00450463,"November 26, 2018","June 8, 2017",10.36,10.89,1.25
ITCI,NCT01592721,"September 21, 2022","February 1, 2022",44.25,43.51,-0.42
ITCI,NCT04330989,"January 9, 2023","February 10, 2022",47.59,46.49,-0.58
ITCI,NCT03423342,"November 16, 2022","June 30, 2019",49.91,51.94,1.00
ITCI,NCT02086110,"August 1, 2019","November 16, 2015",8.85,9.03,0.50
ITCI,NCT03690544,"July 14, 2022","July 14, 2021",54.19,56.50,1.04
ITCI,NCT02379195,"January 22, 2020",October 2018,25.49,23.61,-1.91
ITCI,NCT04638400,"January 23, 2024","November 1, 2021",66.09,67.37,0.48
ITCI,NCT02649855,"July 21, 2023","August 8, 2024",57.00,57.56,0.24
ITCI,NCT00398073,"March 16, 2017",March 2011,14.86,14.41,-0.77
ITCI,NCT03188523,"July 15, 2019","June 4, 2018",11.98,8.17,-9.45
ITCI,NCT02938013,"November 16, 2020","September 30, 2020",25.06,25.59,0.52
ITCI,NCT04988035,"June 8, 2023","April 23, 2022",64.39,64.40,0.00
ITCI,NCT01094548,"February 22, 2016",March 2012,28.12,31.22,2.61
ITCI,NCT02487225,"January 23, 2019","October 31, 2017",11.75,12.41,1.37
ITCI,NCT02354690,"February 24, 2020","December 31, 2018",21.88,21.80,-0.09
ITCI,NCT03787095,"December 9, 2021","August 18, 2020",36.40,37.21,0.55
ITCI,NCT04583969,"June 5, 2023","April 22, 2022",64.39,64.40,0.00
ITCI,NCT01820754,"May 22, 2018","April 30, 2018",22.15,22.61,0.51
ITCI,NCT03560258,"April 26, 2022","February 10, 2021",53.05,50.61,-1.18
ITCI,NCT04583956,"December 19, 2022","September 13, 2021",48.75,47.78,-0.50
ITCI,NCT01655563,"August 28, 2019",February 2016,8.55,8.56,0.03
ITCI,NCT02888756,"December 9, 2019","February 12, 2018",12.91,12.93,0.04
ITCI,NCT01548651,"January 13, 2020","August 25, 2017",19.05,17.77,-1.74
ITCI,NCT00399529,"April 13, 2020",February 2010,17.13,17.32,0.28
ITCI,NCT00392951,"December 6, 2017",February 2016,14.67,15.01,0.57
ITCI,NCT01553851,"December 26, 2016",December 2015,15.92,15.52,-0.64
ITCI,NCT02584829,"March 22, 2022","December 18, 2018",59.50,60.78,0.53
ITCI,NCT03750240,"August 24, 2022","June 24, 2021",50.29,49.70,-0.30
ITCI,NCT04401579,"April 26, 2021","July 31, 2020",34.74,32.38,-1.76
ITCI,NCT00728910,"February 29, 2016",August 2009,31.57,27.82,-3.16
ITCI,NCT00700180,"September 25, 2014",September 2012,14.51,13.61,-1.60
ITCI,NCT01380197,"February 16, 2015","October 18, 2016",25.58,26.38,0.77
ITCI,NCT04492475,"November 22, 2021","December 21, 2020",41.25,43.56,1.36
ITCI,NCT01068509,"August 4, 2016",April 2015,42.98,41.25,-1.03
ITCI,NCT03499795,"July 3, 2023","May 26, 2021",62.59,64.10,0.60
ITCI,NCT02985996,"September 17, 2019","November 29, 2017",9.14,8.54,-1.70
ITCI,NCT02217904,"December 3, 2018","May 11, 2017",14.39,13.53,-1.54
ITCI,NCT01386970,"March 16, 2020",July 2010,13.31,15.11,3.17
ITCI,NCT04640168,"June 28, 2022","June 18, 2021",58.31,55.17,-1.38
ITCI,NCT00923845,"December 21, 2015","June 22, 2017",52.66,54.51,0.86
ITCI,NCT04517396,"February 27, 2023","March 30, 2022",47.59,46.49,-0.58
ITCI,NCT02544217,"November 12, 2020",October 2015,26.80,26.02,-0.74
ITCI,NCT03812380,"August 17, 2022","August 11, 2021",51.50,51.42,-0.04
ITCI,NCT00540982,"March 11, 2019","May 20, 2010",12.82,12.60,-0.43
ITCI,NCT02362425,"December 24, 2019","May 30, 2018",38.49,35.22,-2.21
ITCI,NCT00878189,"November 12, 2019","November 22, 2016",8.96,9.02,0.17
ITCI,NCT01380145,"December 22, 2016",November 2014,15.54,15.09,-0.73
ITCI,NCT04870138,"December 2, 2021","April 28, 2015",35.20,39.17,2.67
ITCI,NCT03552536,"March 4, 2020","March 11, 2019",21.80,21.11,-0.80
ITCI,NCT04146935,"August 24, 2023","August 25, 2022",55.29,55.37,0.04
ITCI,NCT02010203,"February 17, 2020",April 2018,23.94,24.56,0.64
ITCI,NCT01218113,"May 21, 2018","November 5, 2012",20.40,20.28,-0.15
ITCI,NCT01453153,"November 30, 2018",May 2015,14.39,13.53,-1.54
ITCI,NCT02552355,"April 10, 2019",August 2017,12.87,12.61,-0.51
ITCI,NCT01287195,"June 14, 2017","May 2, 2013",10.78,10.85,0.16
ITCI,NCT00471887,"October 26, 2020",March 2015,23.88,26.47,2.57
ITCI,NCT00888134,"January 15, 2016",January 2015,44.60,41.58,-1.75
ITCI,NCT02189915,"May 20, 2016",October 2015,38.70,40.49,1.13
ITCI,NCT02638493,"July 24, 2017",October 2016,11.57,11.21,-0.79
